,x,y,z,layer,region,type
0,3340.6433701921464,-1121.440833014761,-3239.3602640928675,L6,S1FL,ObjectiveCSD_Disk_5
1,3352.6908701921466,-1124.460333014761,-3223.683764092868,L6,S1FL,ObjectiveCSD_Disk_5
2,3364.7383701921462,-1127.479833014761,-3208.007264092868,L6,S1FL,ObjectiveCSD_Disk_5
3,3376.7858701921464,-1130.4993330147609,-3192.331264092868,L6,S1FL,ObjectiveCSD_Disk_5
4,3388.8333701921465,-1133.518833014761,-3176.6552640928676,L6,S1FL,ObjectiveCSD_Disk_5
5,3400.8808701921466,-1136.538333014761,-3160.9792640928677,L6,S1FL,ObjectiveCSD_Disk_5
6,3412.9283701921468,-1139.557833014761,-3145.3032640928677,L6,S1FL,ObjectiveCSD_Disk_5
7,3424.9753701921463,-1142.5773330147608,-3129.6267640928677,L6,S1FL,ObjectiveCSD_Disk_5
8,3437.0223701921464,-1145.596833014761,-3113.9502640928677,L6,S1FL,ObjectiveCSD_Disk_5
9,3449.0698701921465,-1148.616333014761,-3098.2742640928677,L6,S1FL,ObjectiveCSD_Disk_5
10,3461.1173701921466,-1151.635833014761,-3082.598264092868,L6,S1FL,ObjectiveCSD_Disk_5
11,3473.1648701921467,-1154.6553330147608,-3066.9217640928678,L6,S1FL,ObjectiveCSD_Disk_5
12,3485.2123701921464,-1157.674833014761,-3051.2452640928677,L6,S1FL,ObjectiveCSD_Disk_5
13,3497.2598701921465,-1160.694333014761,-3035.569264092868,L6,S1FL,ObjectiveCSD_Disk_5
14,3509.3073701921467,-1163.713833014761,-3019.893264092868,L6,S1FL,ObjectiveCSD_Disk_5
15,3521.3543701921467,-1166.7333330147608,-3004.217264092868,L6,S1FL,ObjectiveCSD_Disk_5
16,3533.4013701921467,-1169.7528330147609,-2988.541264092868,L6,S1FL,ObjectiveCSD_Disk_5
17,3545.4488701921464,-1172.772333014761,-2972.864764092868,L6,S1FL,ObjectiveCSD_Disk_5
18,3557.4963701921465,-1175.7918330147609,-2957.188264092868,L6,S1FL,ObjectiveCSD_Disk_5
19,3569.5438701921466,-1178.8113330147607,-2941.5122640928676,L6,S1FL,ObjectiveCSD_Disk_5
20,3581.5913701921463,-1181.8308330147609,-2925.8362640928676,L6,S1FL,ObjectiveCSD_Disk_5
21,3593.6388701921464,-1184.850333014761,-2910.1597640928676,L6,S1FL,ObjectiveCSD_Disk_5
22,3605.6863701921466,-1187.8698330147608,-2894.483264092868,L6,S1FL,ObjectiveCSD_Disk_5
23,3617.7338701921462,-1190.889333014761,-2878.8072640928676,L6,S1FL,ObjectiveCSD_Disk_5
24,3629.7813701921464,-1193.908833014761,-2863.1312640928677,L6,S1FL,ObjectiveCSD_Disk_5
25,3641.8288701921465,-1196.928333014761,-2847.4552640928678,L6,S1FL,ObjectiveCSD_Disk_5
26,3653.8763701921466,-1199.947833014761,-2831.779264092868,L6,S1FL,ObjectiveCSD_Disk_5
27,3665.9238701921468,-1202.9673330147612,-2816.102764092868,L6,S1FL,ObjectiveCSD_Disk_5
